seqCrct,seqRT,pushed,crctKey,tt,is_switch,is_probe,sequence,subj,block,sttime,trial.type,response.type,trial,is.switch
1,0.389378,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,114,0
1,0.393022,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,115,0
1,0.771554,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,116,0
1,0.33385,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,117,0
1,0.475085,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,118,0
1,0.460903,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,119,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,120,0
1,0.941384,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,1,0
1,0.564162,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,2,0
1,0.961408,2,2,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,3,0
1,0.741093,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,4,0
1,0.569716,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,5,0
1,0.556816,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,6,0
-1,Inf,0,1,1,0,1,XXX,RC,1,2.01501E+11,nbk,noresp,7,0
1,0.527607,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,8,0
1,0.485595,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,9,0
1,0.386048,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,10,0
1,0.469516,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,11,0
0,0.775314,3,2,1,0,1,XXX,RC,1,2.01501E+11,nbk,wrong,12,0
1,0.673065,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,13,0
1,0.397059,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,14,0
1,0.553838,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,15,0
1,0.475406,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,16,0
1,0.523486,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,17,0
1,0.723747,1,1,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,18,0
1,0.407815,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,19,0
1,0.466464,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,20,0
1,0.72678,3,3,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,21,0
1,0.409201,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,22,0
1,0.525233,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,23,0
1,0.377197,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,24,0
0,0.573316,1,3,1,0,1,XXX,RC,1,2.01501E+11,nbk,wrong,25,0
0,0.816531,3,1,1,0,1,XXX,RC,1,2.01501E+11,nbk,wrong,26,0
1,0.498757,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,27,0
1,0.715783,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,28,0
1,0.900318,2,2,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,29,0
1,0.539359,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,30,0
1,0.443546,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,31,0
0,0.856069,2,1,1,0,1,XXX,RC,1,2.01501E+11,nbk,wrong,32,0
1,0.444486,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,33,0
1,0.517752,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,34,0
1,0.456261,3,3,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,35,0
1,0.809652,2,2,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,36,0
1,0.518214,3,3,1,0,0,3,RC,1,2.01501E+11,nbk,correct,37,0
1,0.650921,1,1,1,0,0,100,RC,1,2.01501E+11,nbk,correct,38,0
1,0.301732,3,3,1,0,1,XXX,RC,1,2.01501E+11,nbk,correct,39,0
1,0.630555,2,2,1,0,0,20,RC,1,2.01501E+11,nbk,correct,40,0
-1,Inf,0,1,2,0,NA,221,RC,2,2.01501E+11,intf,noresp,1,0
1,0.817627,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,2,0
1,0.921764,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,3,0
1,0.910416,1,1,2,0,NA,133,RC,2,2.01501E+11,intf,correct,4,0
-1,Inf,0,3,2,0,NA,322,RC,2,2.01501E+11,intf,noresp,5,0
1,0.564781,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,6,0
-1,Inf,0,1,2,0,NA,221,RC,2,2.01501E+11,intf,noresp,7,0
1,0.821381,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,8,0
1,0.87529,1,1,2,0,NA,221,RC,2,2.01501E+11,intf,correct,9,0
1,0.635431,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,10,0
1,0.838891,2,2,2,0,NA,112,RC,2,2.01501E+11,intf,correct,11,0
-1,Inf,0,1,2,0,NA,313,RC,2,2.01501E+11,intf,noresp,12,0
0,0.962821,3,2,2,0,NA,112,RC,2,2.01501E+11,intf,wrong,13,0
1,0.661923,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,14,0
1,0.930918,2,2,2,0,NA,112,RC,2,2.01501E+11,intf,correct,15,0
1,0.755711,2,2,2,0,NA,233,RC,2,2.01501E+11,intf,correct,16,0
1,0.76278,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,17,0
1,0.795661,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,18,0
1,0.797841,2,2,2,0,NA,233,RC,2,2.01501E+11,intf,correct,19,0
0,0.77122,1,3,2,0,NA,131,RC,2,2.01501E+11,intf,wrong,20,0
-1,Inf,0,2,2,0,NA,112,RC,2,2.01501E+11,intf,noresp,21,0
1,0.642093,1,1,2,0,NA,122,RC,2,2.01501E+11,intf,correct,22,0
1,0.920569,2,2,2,0,NA,233,RC,2,2.01501E+11,intf,correct,23,0
1,0.898681,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,24,0
0,0.898755,2,1,2,0,NA,313,RC,2,2.01501E+11,intf,wrong,25,0
-1,Inf,0,2,2,0,NA,112,RC,2,2.01501E+11,intf,noresp,26,0
-1,Inf,0,2,2,0,NA,233,RC,2,2.01501E+11,intf,noresp,27,0
1,0.962746,2,2,2,0,NA,112,RC,2,2.01501E+11,intf,correct,28,0
0,0.991245,2,3,2,0,NA,131,RC,2,2.01501E+11,intf,wrong,29,0
1,0.782559,2,2,2,0,NA,233,RC,2,2.01501E+11,intf,correct,30,0
1,0.870397,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,31,0
1,0.687624,3,3,2,0,NA,113,RC,2,2.01501E+11,intf,correct,32,0
1,0.557866,2,2,2,0,NA,112,RC,2,2.01501E+11,intf,correct,33,0
1,0.750315,1,1,2,0,NA,313,RC,2,2.01501E+11,intf,correct,34,0
1,0.70197,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,35,0
1,0.677315,1,1,2,0,NA,221,RC,2,2.01501E+11,intf,correct,36,0
1,0.613935,3,3,2,0,NA,223,RC,2,2.01501E+11,intf,correct,37,0
1,0.649076,2,2,2,0,NA,112,RC,2,2.01501E+11,intf,correct,38,0
1,0.851235,3,3,2,0,NA,131,RC,2,2.01501E+11,intf,correct,39,0
1,0.857559,3,3,2,0,NA,322,RC,2,2.01501E+11,intf,correct,40,0
1,0.606398,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,1,0
1,0.337003,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,2,0
1,0.377371,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,3,0
1,0.303892,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,4,0
1,0.443823,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,5,0
1,0.32677,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,6,0
1,0.314929,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,7,0
1,0.395534,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,8,0
1,0.427923,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,9,0
1,0.485143,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,10,0
1,0.390341,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,11,0
1,0.409372,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,12,0
1,0.441029,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,13,0
1,0.46634,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,14,0
1,0.460571,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,15,0
1,0.367943,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,16,0
1,0.379575,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,17,0
1,0.37471,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,18,0
1,0.363277,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,19,0
1,0.382792,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,20,0
1,0.420287,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,21,0
1,0.427904,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,22,0
1,0.34733,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,23,0
1,0.387006,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,24,0
1,0.378883,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,25,0
1,0.55524,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,26,0
1,0.441997,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,27,0
1,0.404353,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,28,0
1,0.463101,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,29,0
1,0.353849,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,30,0
1,0.362176,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,31,0
1,0.450565,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,32,0
1,0.422856,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,33,0
1,0.422237,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,34,0
1,0.385182,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,35,0
1,0.356494,1,1,3,0,NA,100,RC,3,2.01501E+11,cngr,correct,36,0
1,0.31399,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,37,0
1,0.385605,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,38,0
1,0.334253,2,2,3,0,NA,20,RC,3,2.01501E+11,cngr,correct,39,0
1,0.350403,3,3,3,0,NA,3,RC,3,2.01501E+11,cngr,correct,40,0
1,0.406995,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,1,0
1,0.396469,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,2,0
1,0.580943,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,3,0
1,0.28935,2,2,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,4,0
-1,Inf,0,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,noresp,5,0
1,0.481576,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,6,0
1,0.441076,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,7,0
1,0.73144,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,8,0
1,0.750079,1,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,9,0
1,0.610252,2,2,3,1,NA,20,RC,4,2.01501E+11,cngr,correct,10,1
1,0.464829,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,11,0
1,0.479396,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,12,0
1,0.427686,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,13,0
1,0.379696,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,14,0
1,0.374302,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,15,0
1,0.525873,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,16,0
1,0.470485,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,17,0
1,0.498746,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,18,0
1,0.464944,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,19,0
1,0.378322,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,20,0
1,0.412689,3,3,1,1,0,3,RC,4,2.01501E+11,nbk,correct,21,1
1,0.390095,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,22,0
0,0.934151,2,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,wrong,23,0
1,0.664431,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,24,0
1,0.47564,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,25,0
1,0.454099,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,26,0
1,0.76774,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,27,0
1,0.535462,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,28,0
1,0.37129,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,29,0
1,0.473599,2,2,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,30,0
1,0.472693,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,31,0
1,0.426,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,32,0
1,0.483521,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,33,0
-1,Inf,0,3,2,1,NA,322,RC,4,2.01501E+11,intf,noresp,34,1
-1,Inf,0,3,2,0,NA,131,RC,4,2.01501E+11,intf,noresp,35,0
1,0.911047,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,36,0
0,0.720038,1,2,2,0,NA,233,RC,4,2.01501E+11,intf,wrong,37,0
0,0.805676,2,1,2,0,NA,313,RC,4,2.01501E+11,intf,wrong,38,0
-1,Inf,0,2,1,1,0,20,RC,4,2.01501E+11,nbk,noresp,39,1
1,0.946303,3,3,3,1,NA,3,RC,4,2.01501E+11,cngr,correct,40,1
1,0.455305,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,41,0
1,0.505447,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,42,0
1,0.521286,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,43,0
1,0.416112,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,44,0
1,0.428951,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,45,0
1,0.433694,3,3,1,1,0,3,RC,4,2.01501E+11,nbk,correct,46,1
1,0.645046,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,47,0
1,0.595086,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,48,0
1,0.483399,3,3,3,1,NA,3,RC,4,2.01501E+11,cngr,correct,49,1
1,0.477669,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,50,0
1,0.445104,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,51,0
1,0.483705,1,1,1,1,0,100,RC,4,2.01501E+11,nbk,correct,52,1
1,0.414601,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,53,0
-1,Inf,0,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,noresp,54,0
1,0.506157,2,2,3,1,NA,20,RC,4,2.01501E+11,cngr,correct,55,1
0,0.756809,3,2,2,1,NA,112,RC,4,2.01501E+11,intf,wrong,56,1
1,0.703162,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,57,0
1,0.713631,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,58,0
1,0.781576,2,2,2,0,NA,233,RC,4,2.01501E+11,intf,correct,59,0
0,0.671594,2,3,2,0,NA,322,RC,4,2.01501E+11,intf,wrong,60,0
0,0.915626,2,3,2,0,NA,131,RC,4,2.01501E+11,intf,wrong,61,0
1,0.613734,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,62,0
1,0.568463,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,63,0
-1,Inf,0,2,2,0,NA,233,RC,4,2.01501E+11,intf,noresp,64,0
0,0.677478,1,3,2,0,NA,131,RC,4,2.01501E+11,intf,wrong,65,0
1,0.539626,1,1,3,1,NA,100,RC,4,2.01501E+11,cngr,correct,66,1
1,0.548419,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,67,0
1,0.552368,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,68,0
1,0.420493,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,69,0
1,0.405729,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,70,0
1,0.487768,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,71,0
1,0.541441,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,72,0
1,0.519416,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,73,0
1,0.545686,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,74,0
1,0.604651,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,75,0
1,0.417743,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,76,0
1,0.446773,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,77,0
1,0.500658,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,78,0
0,0.719767,2,1,2,1,NA,313,RC,4,2.01501E+11,intf,wrong,79,1
1,0.757126,1,1,1,1,0,100,RC,4,2.01501E+11,nbk,correct,80,1
1,0.522604,2,2,1,0,0,20,RC,4,2.01501E+11,nbk,correct,81,0
-1,Inf,0,2,2,1,NA,112,RC,4,2.01501E+11,intf,noresp,82,1
1,0.713988,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,83,0
0,0.630888,2,3,2,0,NA,322,RC,4,2.01501E+11,intf,wrong,84,0
1,0.667625,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,85,0
1,0.568482,2,2,3,1,NA,20,RC,4,2.01501E+11,cngr,correct,86,1
1,0.490404,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,87,0
1,0.571111,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,88,0
1,0.441313,3,3,1,1,0,3,RC,4,2.01501E+11,nbk,correct,89,1
1,0.513746,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,90,0
1,0.710482,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,91,0
-1,Inf,0,2,1,0,1,XXX,RC,4,2.01501E+11,nbk,noresp,92,0
0,0.144122,3,1,2,1,NA,221,RC,4,2.01501E+11,intf,wrong,93,1
-1,Inf,0,2,2,0,NA,233,RC,4,2.01501E+11,intf,noresp,94,0
1,0.83977,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,95,0
1,0.949226,3,3,2,0,NA,131,RC,4,2.01501E+11,intf,correct,96,0
1,0.703476,1,1,1,1,0,100,RC,4,2.01501E+11,nbk,correct,97,1
1,0.72106,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,98,0
1,0.514796,1,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,99,0
0,0.827359,3,1,1,0,0,100,RC,4,2.01501E+11,nbk,wrong,100,0
1,0.718141,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,101,0
-1,Inf,0,1,2,1,NA,313,RC,4,2.01501E+11,intf,noresp,102,1
1,0.701657,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,103,0
-1,Inf,0,3,2,0,NA,131,RC,4,2.01501E+11,intf,noresp,104,0
1,0.973335,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,105,0
1,0.71631,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,106,0
1,0.911292,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,107,0
1,0.690851,2,2,2,0,NA,233,RC,4,2.01501E+11,intf,correct,108,0
1,0.919103,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,109,0
-1,Inf,0,1,2,0,NA,313,RC,4,2.01501E+11,intf,noresp,110,0
0,0.621032,3,1,3,1,NA,100,RC,4,2.01501E+11,cngr,wrong,111,1
1,0.813869,1,1,2,1,NA,221,RC,4,2.01501E+11,intf,correct,112,1
1,0.65396,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,113,0
1,0.716907,2,2,2,0,NA,233,RC,4,2.01501E+11,intf,correct,114,0
1,0.695054,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,115,0
0,0.653125,1,3,2,0,NA,131,RC,4,2.01501E+11,intf,wrong,116,0
-1,Inf,0,1,2,0,NA,313,RC,4,2.01501E+11,intf,noresp,117,0
-1,Inf,0,2,3,1,NA,20,RC,4,2.01501E+11,cngr,noresp,118,1
-1,Inf,0,1,3,0,NA,100,RC,4,2.01501E+11,cngr,noresp,119,0
0,0.987273,1,3,2,1,NA,322,RC,4,2.01501E+11,intf,wrong,120,1
1,0.60614,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,1,0
1,0.439261,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,2,0
1,0.716903,1,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,3,0
1,0.41438,1,1,3,1,NA,100,RC,4,2.01501E+11,cngr,correct,4,1
1,0.444694,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,5,0
1,0.440666,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,6,0
1,0.400383,1,1,1,1,0,100,RC,4,2.01501E+11,nbk,correct,7,1
1,0.438618,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,8,0
1,0.369651,1,1,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,9,0
1,0.360669,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,10,0
1,0.350341,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,11,0
1,0.334658,3,3,1,0,0,3,RC,4,2.01501E+11,nbk,correct,12,0
1,0.445202,3,3,3,1,NA,3,RC,4,2.01501E+11,cngr,correct,13,1
1,0.333886,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,14,0
1,0.318708,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,15,0
1,0.373348,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,16,0
1,0.372504,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,17,0
1,0.397401,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,18,0
1,0.351419,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,19,0
-1,Inf,0,2,2,1,NA,112,RC,4,2.01501E+11,intf,noresp,20,1
-1,Inf,0,1,2,0,NA,313,RC,4,2.01501E+11,intf,noresp,21,0
1,0.658928,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,22,0
1,0.516051,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,23,0
0,0.511851,2,3,2,0,NA,131,RC,4,2.01501E+11,intf,wrong,24,0
1,0.555714,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,25,0
0,0.450197,3,1,2,0,NA,221,RC,4,2.01501E+11,intf,wrong,26,0
1,0.602628,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,27,0
1,0.715326,3,3,2,0,NA,131,RC,4,2.01501E+11,intf,correct,28,0
1,0.740611,3,3,2,0,NA,322,RC,4,2.01501E+11,intf,correct,29,0
1,0.49689,2,2,3,1,NA,20,RC,4,2.01501E+11,cngr,correct,30,1
1,0.549838,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,31,0
0,0.577528,3,1,3,0,NA,100,RC,4,2.01501E+11,cngr,wrong,32,0
1,0.675179,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,33,0
1,0.447595,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,34,0
1,0.329918,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,35,0
1,0.331291,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,36,0
1,0.336867,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,37,0
1,0.354675,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,38,0
1,0.360755,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,39,0
1,0.422868,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,40,0
1,0.41216,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,41,0
1,0.414832,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,42,0
1,0.420037,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,43,0
1,0.629188,2,2,2,1,NA,112,RC,4,2.01501E+11,intf,correct,44,1
0,0.659008,1,2,2,0,NA,233,RC,4,2.01501E+11,intf,wrong,45,0
1,0.701237,2,2,2,0,NA,112,RC,4,2.01501E+11,intf,correct,46,0
1,0.730508,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,47,0
1,0.651812,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,48,0
-1,Inf,0,3,2,0,NA,322,RC,4,2.01501E+11,intf,noresp,49,0
1,0.640664,1,1,2,0,NA,313,RC,4,2.01501E+11,intf,correct,50,0
1,0.588272,1,1,2,0,NA,221,RC,4,2.01501E+11,intf,correct,51,0
1,0.460321,3,3,1,1,0,3,RC,4,2.01501E+11,nbk,correct,52,1
1,0.52333,1,1,1,0,0,100,RC,4,2.01501E+11,nbk,correct,53,0
1,0.636613,3,3,1,0,1,XXX,RC,4,2.01501E+11,nbk,correct,54,0
1,0.662079,1,1,2,1,NA,221,RC,4,2.01501E+11,intf,correct,55,1
0,0.76768,3,2,2,0,NA,233,RC,4,2.01501E+11,intf,wrong,56,0
1,0.805864,3,3,3,1,NA,3,RC,4,2.01501E+11,cngr,correct,57,1
0,0.757091,1,3,2,1,NA,131,RC,4,2.01501E+11,intf,wrong,58,1
1,0.800585,2,2,2,0,NA,233,RC,4,2.01501E+11,intf,correct,59,0
1,0.760228,3,3,2,0,NA,131,RC,4,2.01501E+11,intf,correct,60,0
1,0.396208,2,2,1,1,0,20,RC,4,2.01501E+11,nbk,correct,61,1
1,0.948424,3,3,2,1,NA,131,RC,4,2.01501E+11,intf,correct,62,1
1,0.435099,1,1,3,1,NA,100,RC,4,2.01501E+11,cngr,correct,63,1
1,0.507763,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,64,0
1,0.619308,2,2,2,1,NA,112,RC,4,2.01501E+11,intf,correct,65,1
1,0.542085,2,2,3,1,NA,20,RC,4,2.01501E+11,cngr,correct,66,1
1,0.448958,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,67,0
1,0.453789,1,1,3,0,NA,100,RC,4,2.01501E+11,cngr,correct,68,0
1,0.455806,3,3,3,0,NA,3,RC,4,2.01501E+11,cngr,correct,69,0
1,0.391109,2,2,3,0,NA,20,RC,4,2.01501E+11,cngr,correct,70,0
1,0.344605,1,1,1,1,0,100,RC,4,2.01501E+11,nbk,correct,71,1
