"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","trialno","rsponset","subj","block","sttime","trial.type","response.type","trial"
1,1.03284,2,2,1,0,1,"XXX",11,3336457.078864,"10142","9","201502270822","nbk","correct",11
1,0.551251,1,1,1,0,0,"100",12,3336459.576856,"10142","9","201502270822","nbk","correct",12
1,0.470774,3,3,3,1,NA,"003",13,3336462.074873,"10142","9","201502270822","cngr","correct",13
1,0.583949,3,3,1,1,0,"003",14,3336464.069905,"10142","9","201502270822","nbk","correct",14
1,0.595668,3,3,1,0,0,"003",15,3336466.567901,"10142","9","201502270822","nbk","correct",15
1,0.529865,3,3,1,0,1,"XXX",16,3336469.08267,"10142","9","201502270822","nbk","correct",16
1,0.696009,3,3,1,0,0,"003",17,3336471.580667,"10142","9","201502270822","nbk","correct",17
1,0.800527,2,2,1,0,0,"020",18,3336474.078667,"10142","9","201502270822","nbk","correct",18
1,0.843823,3,3,1,0,1,"XXX",19,3336476.576667,"10142","9","201502270822","nbk","correct",19
1,0.608524,2,2,1,0,1,"XXX",20,3336479.074662,"10142","9","201502270822","nbk","correct",20
1,0.559077,1,1,1,0,0,"100",21,3336481.572672,"10142","9","201502270822","nbk","correct",21
1,0.417033,2,2,1,0,0,"020",22,3336484.07066,"10142","9","201502270822","nbk","correct",22
1,0.923477,3,3,2,1,NA,"131",23,3336486.56866,"10142","9","201502270822","intf","correct",23
1,0.748785,2,2,2,0,NA,"233",24,3336488.882245,"10142","9","201502270822","intf","correct",24
1,0.653344,3,3,2,0,NA,"131",25,3336491.179053,"10142","9","201502270822","intf","correct",25
1,0.588322,3,3,2,0,NA,"322",26,3336493.475872,"10142","9","201502270822","intf","correct",26
1,0.709025,1,1,2,0,NA,"221",27,3336495.772698,"10142","9","201502270822","intf","correct",27
1,0.613439,1,1,2,0,NA,"221",28,3336498.069521,"10142","9","201502270822","intf","correct",28
1,0.62447,3,3,2,0,NA,"322",29,3336500.383092,"10142","9","201502270822","intf","correct",29
1,0.652372,3,3,2,0,NA,"131",30,3336502.679915,"10142","9","201502270822","intf","correct",30
1,0.608383,1,1,1,1,0,"100",31,3336504.976725,"10142","9","201502270822","nbk","correct",31
1,0.466247,3,3,1,0,0,"003",32,3336507.474733,"10142","9","201502270822","nbk","correct",32
1,0.478362,3,3,1,0,0,"003",33,3336509.972727,"10142","9","201502270822","nbk","correct",33
1,0.490176,1,1,3,1,NA,"100",34,3336512.470717,"10142","9","201502270822","cngr","correct",34
1,0.49437,2,2,3,0,NA,"020",35,3336514.482538,"10142","9","201502270822","cngr","correct",35
1,0.545775,2,2,3,0,NA,"020",36,3336516.477586,"10142","9","201502270822","cngr","correct",36
1,0.50457,1,1,3,0,NA,"100",37,3336518.472621,"10142","9","201502270822","cngr","correct",37
1,0.463948,3,3,3,0,NA,"003",38,3336520.467673,"10142","9","201502270822","cngr","correct",38
1,0.468111,2,2,3,0,NA,"020",39,3336522.47949,"10142","9","201502270822","cngr","correct",39
1,0.457315,3,3,3,0,NA,"003",40,3336524.474525,"10142","9","201502270822","cngr","correct",40
1,0.663272,1,1,2,1,NA,"221",41,3336526.469574,"10142","9","201502270822","intf","correct",41
1,0.722035,2,2,2,0,NA,"233",42,3336528.766398,"10142","9","201502270822","intf","correct",42
1,0.733633,2,2,2,0,NA,"112",43,3336531.07997,"10142","9","201502270822","intf","correct",43
1,0.60709,2,2,2,0,NA,"233",44,3336533.376793,"10142","9","201502270822","intf","correct",44
1,1.036514,1,1,2,0,NA,"313",45,3336535.673618,"10142","9","201502270822","intf","correct",45
1,0.847873,1,1,2,0,NA,"313",46,3336537.970422,"10142","9","201502270822","intf","correct",46
1,0.721169,3,3,2,0,NA,"322",47,3336540.267249,"10142","9","201502270822","intf","correct",47
1,0.670591,2,2,2,0,NA,"112",48,3336542.580831,"10142","9","201502270822","intf","correct",48
1,0.667397,2,2,2,0,NA,"112",49,3336544.877637,"10142","9","201502270822","intf","correct",49
1,0.664095,2,2,2,0,NA,"233",50,3336547.174459,"10142","9","201502270822","intf","correct",50
1,0.682301,1,1,1,1,0,"100",51,3336549.471285,"10142","9","201502270822","nbk","correct",51
1,0.447448,2,2,1,0,0,"020",52,3336551.969274,"10142","9","201502270822","nbk","correct",52
1,0.706684,1,1,1,0,0,"100",53,3336554.467268,"10142","9","201502270822","nbk","correct",53
0,0.794036,2,1,2,1,NA,"313",54,3336556.982043,"10142","9","201502270822","intf","wrong",54
1,0.574694,2,2,3,1,NA,"020",55,3336559.278856,"10142","9","201502270822","cngr","correct",55
1,0.534016,1,1,3,0,NA,"100",56,3336561.2739,"10142","9","201502270822","cngr","correct",56
1,0.739686,1,1,3,0,NA,"100",57,3336563.268952,"10142","9","201502270822","cngr","correct",57
1,0.588871,3,3,3,0,NA,"003",58,3336565.280761,"10142","9","201502270822","cngr","correct",58
1,0.640532,1,1,3,0,NA,"100",59,3336567.275802,"10142","9","201502270822","cngr","correct",59
1,0.538042,2,2,3,0,NA,"020",60,3336569.270856,"10142","9","201502270822","cngr","correct",60
1,0.514712,1,1,1,0,0,"100",1,1986760.570586,"10662","1","201508131439","nbk","correct",1
1,0.464923,1,1,1,0,0,"100",2,1986763.068612,"10662","1","201508131439","nbk","correct",2
1,0.459826,1,1,1,0,1,"XXX",3,1986765.583413,"10662","1","201508131439","nbk","correct",3
1,0.564493,3,3,1,0,0,"003",4,1986768.081434,"10662","1","201508131439","nbk","correct",4
1,0.545581,3,3,1,0,0,"003",5,1986770.579456,"10662","1","201508131439","nbk","correct",5
1,0.557869,3,3,1,0,1,"XXX",6,1986773.077479,"10662","1","201508131439","nbk","correct",6
1,0.617282,2,2,1,0,0,"020",7,1986775.575499,"10662","1","201508131439","nbk","correct",7
1,0.783382,2,2,1,0,0,"020",8,1986778.073526,"10662","1","201508131439","nbk","correct",8
1,0.456018,1,1,1,0,0,"100",9,1986780.571561,"10662","1","201508131439","nbk","correct",9
1,0.590964,2,2,1,0,0,"020",10,1986783.069585,"10662","1","201508131439","nbk","correct",10
1,0.648621,3,3,1,0,0,"003",11,1986785.584378,"10662","1","201508131439","nbk","correct",11
1,0.44382,2,2,1,0,1,"XXX",12,1986788.082398,"10662","1","201508131439","nbk","correct",12
1,0.641703,2,2,1,0,0,"020",13,1986790.580418,"10662","1","201508131439","nbk","correct",13
1,0.560655,2,2,1,0,0,"020",14,1986793.078441,"10662","1","201508131439","nbk","correct",14
1,0.527026,3,3,1,0,0,"003",15,1986795.576467,"10662","1","201508131439","nbk","correct",15
1,0.446618,2,2,1,0,1,"XXX",16,1986798.074502,"10662","1","201508131439","nbk","correct",16
1,0.489858,3,3,1,0,0,"003",17,1986800.572513,"10662","1","201508131439","nbk","correct",17
1,0.50196,1,1,1,0,0,"100",18,1986803.070551,"10662","1","201508131439","nbk","correct",18
1,0.73042,2,2,1,0,0,"020",19,1986805.56856,"10662","1","201508131439","nbk","correct",19
1,0.849294,1,1,1,0,1,"XXX",20,1986808.083358,"10662","1","201508131439","nbk","correct",20
1,0.737496,2,2,1,0,1,"XXX",21,1986810.581379,"10662","1","201508131439","nbk","correct",21
1,0.625477,1,1,1,0,0,"100",22,1986813.079401,"10662","1","201508131439","nbk","correct",22
1,0.504376,1,1,1,0,0,"100",23,1986815.577442,"10662","1","201508131439","nbk","correct",23
1,0.485923,1,1,1,0,1,"XXX",24,1986818.075467,"10662","1","201508131439","nbk","correct",24
1,0.467131,1,1,1,0,0,"100",25,1986820.573494,"10662","1","201508131439","nbk","correct",25
1,0.386528,3,3,1,0,0,"003",26,1986823.071517,"10662","1","201508131439","nbk","correct",26
1,0.552746,2,2,1,0,0,"020",27,1986825.569536,"10662","1","201508131439","nbk","correct",27
1,0.424458,3,3,1,0,1,"XXX",28,1986828.084324,"10662","1","201508131439","nbk","correct",28
1,0.560375,3,3,1,0,0,"003",29,1986830.582346,"10662","1","201508131439","nbk","correct",29
1,0.572222,1,1,1,0,0,"100",30,1986833.080371,"10662","1","201508131439","nbk","correct",30
1,0.492074,3,3,1,0,0,"003",31,1986835.578391,"10662","1","201508131439","nbk","correct",31
1,0.596638,2,2,1,0,0,"020",32,1986838.076431,"10662","1","201508131439","nbk","correct",32
1,0.660402,1,1,1,0,0,"100",33,1986840.574454,"10662","1","201508131439","nbk","correct",33
1,0.610954,2,2,1,0,1,"XXX",34,1986843.072479,"10662","1","201508131439","nbk","correct",34
1,0.437424,2,2,1,0,0,"020",35,1986845.5705,"10662","1","201508131439","nbk","correct",35
1,0.873274,1,1,2,0,NA,"133",1,1985655.287102,"10662","2","201508131420","intf","correct",1
1,1.147536,1,1,2,0,NA,"221",2,1985657.583924,"10662","2","201508131420","intf","correct",2
1,1.112345,2,2,2,0,NA,"323",3,1985659.880774,"10662","2","201508131420","intf","correct",3
1,0.706785,1,1,2,0,NA,"221",4,1985662.177605,"10662","2","201508131420","intf","correct",4
1,0.702804,1,1,2,0,NA,"313",5,1985664.474452,"10662","2","201508131420","intf","correct",5
1,0.836887,3,3,2,0,NA,"322",6,1985666.788065,"10662","2","201508131420","intf","correct",6
1,0.637593,1,1,2,0,NA,"313",7,1985669.084896,"10662","2","201508131420","intf","correct",7
1,0.633632,1,1,2,0,NA,"221",8,1985671.381747,"10662","2","201508131420","intf","correct",8
1,0.647852,2,2,2,0,NA,"233",9,1985673.678573,"10662","2","201508131420","intf","correct",9
1,0.538282,2,2,2,0,NA,"233",10,1985675.975423,"10662","2","201508131420","intf","correct",10
1,0.702521,2,2,2,0,NA,"112",11,1985678.289035,"10662","2","201508131420","intf","correct",11
1,0.60594,3,3,2,0,NA,"131",12,1985680.58587,"10662","2","201508131420","intf","correct",12
1,0.602369,3,3,2,0,NA,"322",13,1985682.882701,"10662","2","201508131420","intf","correct",13
1,0.784207,2,2,2,0,NA,"112",14,1985685.17955,"10662","2","201508131420","intf","correct",14
1,0.533329,3,3,2,0,NA,"131",15,1985687.476379,"10662","2","201508131420","intf","correct",15
1,0.683343,3,3,2,0,NA,"113",16,1985689.773213,"10662","2","201508131420","intf","correct",16
1,0.662778,3,3,2,0,NA,"322",17,1985692.086835,"10662","2","201508131420","intf","correct",17
1,0.627952,2,2,2,0,NA,"112",18,1985694.383673,"10662","2","201508131420","intf","correct",18
1,0.50124,3,3,2,0,NA,"322",19,1985696.68052,"10662","2","201508131420","intf","correct",19
1,0.465823,1,1,2,0,NA,"221",20,1985698.977359,"10662","2","201508131420","intf","correct",20
1,0.616369,1,1,2,0,NA,"313",21,1985701.274199,"10662","2","201508131420","intf","correct",21
1,0.627216,3,3,2,0,NA,"322",22,1985703.587796,"10662","2","201508131420","intf","correct",22
1,0.624225,2,2,2,0,NA,"112",23,1985705.88464,"10662","2","201508131420","intf","correct",23
1,0.606296,1,1,2,0,NA,"313",24,1985708.181474,"10662","2","201508131420","intf","correct",24
1,0.478581,3,3,2,0,NA,"131",25,1985710.478324,"10662","2","201508131420","intf","correct",25
1,0.598295,2,2,2,0,NA,"112",26,1985712.775155,"10662","2","201508131420","intf","correct",26
1,1.071793,1,1,2,0,NA,"122",27,1985715.088767,"10662","2","201508131420","intf","correct",27
1,0.728298,2,2,2,0,NA,"233",28,1985717.385601,"10662","2","201508131420","intf","correct",28
1,0.817008,2,2,2,0,NA,"233",29,1985719.682448,"10662","2","201508131420","intf","correct",29
0,0.843985,1,2,2,0,NA,"112",30,1985721.979283,"10662","2","201508131420","intf","wrong",30
1,0.685818,1,1,2,0,NA,"313",31,1985724.276124,"10662","2","201508131420","intf","correct",31
1,0.757745,1,1,2,0,NA,"313",32,1985726.589739,"10662","2","201508131420","intf","correct",32
1,0.877249,3,3,2,0,NA,"322",33,1985728.886585,"10662","2","201508131420","intf","correct",33
1,0.842738,2,2,2,0,NA,"112",34,1985731.183416,"10662","2","201508131420","intf","correct",34
1,0.776564,3,3,2,0,NA,"322",35,1985733.480265,"10662","2","201508131420","intf","correct",35
1,0.439504,3,3,3,0,NA,"3",1,1986219.186649,"10662","3","201508131430","cngr","correct",1
1,0.49056,1,1,3,0,NA,"100",2,1986221.181709,"10662","3","201508131430","cngr","correct",2
1,0.449193,3,3,3,0,NA,"3",3,1986223.176772,"10662","3","201508131430","cngr","correct",3
1,0.376494,1,1,3,0,NA,"100",4,1986225.171847,"10662","3","201508131430","cngr","correct",4
1,0.34914,2,2,3,0,NA,"20",5,1986227.183667,"10662","3","201508131430","cngr","correct",5
1,0.400647,3,3,3,0,NA,"3",6,1986229.178742,"10662","3","201508131430","cngr","correct",6
1,0.328302,2,2,3,0,NA,"20",7,1986231.173797,"10662","3","201508131430","cngr","correct",7
1,0.393004,1,1,3,0,NA,"100",8,1986233.185635,"10662","3","201508131430","cngr","correct",8
1,0.373136,3,3,3,0,NA,"3",9,1986235.18071,"10662","3","201508131430","cngr","correct",9
1,0.393028,2,2,3,0,NA,"20",10,1986237.175763,"10662","3","201508131430","cngr","correct",10
1,0.366094,2,2,3,0,NA,"20",11,1986239.187599,"10662","3","201508131430","cngr","correct",11
1,0.385597,3,3,3,0,NA,"3",12,1986241.18266,"10662","3","201508131430","cngr","correct",12
1,0.406057,2,2,3,0,NA,"20",13,1986243.177736,"10662","3","201508131430","cngr","correct",13
1,0.351768,2,2,3,0,NA,"20",14,1986245.172796,"10662","3","201508131430","cngr","correct",14
1,0.355109,1,1,3,0,NA,"100",15,1986247.184632,"10662","3","201508131430","cngr","correct",15
1,0.406132,2,2,3,0,NA,"20",16,1986249.179707,"10662","3","201508131430","cngr","correct",16
1,0.413268,2,2,3,0,NA,"20",17,1986251.174761,"10662","3","201508131430","cngr","correct",17
1,0.509812,3,3,3,0,NA,"3",18,1986253.186601,"10662","3","201508131430","cngr","correct",18
1,0.375289,2,2,3,0,NA,"20",19,1986255.181658,"10662","3","201508131430","cngr","correct",19
1,0.365021,1,1,3,0,NA,"100",20,1986257.176731,"10662","3","201508131430","cngr","correct",20
1,0.447478,3,3,3,0,NA,"3",21,1986259.171788,"10662","3","201508131430","cngr","correct",21
1,0.512303,1,1,3,0,NA,"100",22,1986261.183629,"10662","3","201508131430","cngr","correct",22
1,0.470786,2,2,3,0,NA,"20",23,1986263.178702,"10662","3","201508131430","cngr","correct",23
1,0.490771,3,3,3,0,NA,"3",24,1986265.173762,"10662","3","201508131430","cngr","correct",24
1,0.371228,1,1,3,0,NA,"100",25,1986267.1856,"10662","3","201508131430","cngr","correct",25
1,0.360485,3,3,3,0,NA,"3",26,1986269.180657,"10662","3","201508131430","cngr","correct",26
1,0.442595,1,1,3,0,NA,"100",27,1986271.175722,"10662","3","201508131430","cngr","correct",27
1,0.415212,1,1,3,0,NA,"100",28,1986273.187551,"10662","3","201508131430","cngr","correct",28
1,0.404332,3,3,3,0,NA,"3",29,1986275.182626,"10662","3","201508131430","cngr","correct",29
1,0.39381,1,1,3,0,NA,"100",30,1986277.177699,"10662","3","201508131430","cngr","correct",30
1,0.41445,1,1,3,0,NA,"100",31,1986279.172764,"10662","3","201508131430","cngr","correct",31
1,0.448779,3,3,3,0,NA,"3",32,1986281.18458,"10662","3","201508131430","cngr","correct",32
1,0.43822,2,2,3,0,NA,"20",33,1986283.179655,"10662","3","201508131430","cngr","correct",33
1,0.396534,1,1,3,0,NA,"100",34,1986285.174728,"10662","3","201508131430","cngr","correct",34
1,0.448199,2,2,3,0,NA,"20",35,1986287.186548,"10662","3","201508131430","cngr","correct",35
1,0.607707,2,2,3,0,NA,"020",1,1985756.968377,"10662","4","201508131422","cngr","correct",1
1,0.42543,3,3,3,0,NA,"003",2,1985758.980209,"10662","4","201508131422","cngr","correct",2
1,0.432771,2,2,3,0,NA,"020",3,1985760.975284,"10662","4","201508131422","cngr","correct",3
1,0.668446,3,3,1,1,0,"003",4,1985762.970357,"10662","4","201508131422","nbk","correct",4
1,0.556176,3,3,1,0,0,"003",5,1985765.46838,"10662","4","201508131422","nbk","correct",5
1,0.396637,3,3,1,0,1,"XXX",6,1985767.983163,"10662","4","201508131422","nbk","correct",6
1,0.438638,3,3,1,0,0,"003",7,1985770.481184,"10662","4","201508131422","nbk","correct",7
1,0.418956,3,3,3,1,NA,"003",8,1985772.979203,"10662","4","201508131422","cngr","correct",8
1,0.469878,1,1,3,0,NA,"100",9,1985774.974277,"10662","4","201508131422","cngr","correct",9
1,0.396954,2,2,3,0,NA,"020",10,1985776.969332,"10662","4","201508131422","cngr","correct",10
1,0.492995,1,1,3,0,NA,"100",11,1985778.981173,"10662","4","201508131422","cngr","correct",11
1,0.358396,2,2,3,0,NA,"020",12,1985780.976228,"10662","4","201508131422","cngr","correct",12
1,0.996643,1,1,2,1,NA,"313",13,1985782.971308,"10662","4","201508131422","intf","correct",13
0,0.71394,2,1,2,0,NA,"221",14,1985785.268137,"10662","4","201508131422","intf","wrong",14
1,1.125716,2,2,2,0,NA,"233",15,1985787.581752,"10662","4","201508131422","intf","correct",15
1,0.751473,3,3,2,0,NA,"131",16,1985789.878584,"10662","4","201508131422","intf","correct",16
1,0.408026,3,3,3,1,NA,"003",17,1985792.175429,"10662","4","201508131422","cngr","correct",17
1,0.674433,1,1,3,0,NA,"100",18,1985794.170493,"10662","4","201508131422","cngr","correct",18
1,0.55421,3,3,3,0,NA,"003",19,1985796.182325,"10662","4","201508131422","cngr","correct",19
1,0.636354,1,1,3,0,NA,"100",20,1985798.177391,"10662","4","201508131422","cngr","correct",20
0,0.779342,2,1,2,1,NA,"221",21,1985800.172465,"10662","4","201508131422","intf","wrong",21
1,0.916993,3,3,2,0,NA,"322",22,1985802.469293,"10662","4","201508131422","intf","correct",22
1,0.648694,1,1,2,0,NA,"313",23,1985804.782907,"10662","4","201508131422","intf","correct",23
1,0.644732,2,2,3,1,NA,"020",24,1985807.079753,"10662","4","201508131422","cngr","correct",24
1,0.572545,2,2,3,0,NA,"020",25,1985809.074811,"10662","4","201508131422","cngr","correct",25
1,0.654035,1,1,3,0,NA,"100",26,1985811.069868,"10662","4","201508131422","cngr","correct",26
1,0.625906,1,1,3,0,NA,"100",27,1985813.081706,"10662","4","201508131422","cngr","correct",27
1,0.429991,3,3,3,0,NA,"003",28,1985815.076778,"10662","4","201508131422","cngr","correct",28
1,0.41901,2,2,3,0,NA,"020",29,1985817.071833,"10662","4","201508131422","cngr","correct",29
1,0.391043,1,1,3,0,NA,"100",30,1985819.083673,"10662","4","201508131422","cngr","correct",30
1,0.349538,3,3,3,0,NA,"003",31,1985821.078745,"10662","4","201508131422","cngr","correct",31
1,0.616224,2,2,1,1,0,"020",32,1985823.073802,"10662","4","201508131422","nbk","correct",32
1,0.442232,1,1,1,0,0,"100",33,1985825.571824,"10662","4","201508131422","nbk","correct",33
1,0.484883,2,2,1,0,1,"XXX",34,1985828.06985,"10662","4","201508131422","nbk","correct",34
1,0.434013,2,2,1,0,0,"020",35,1985830.567871,"10662","4","201508131422","nbk","correct",35
1,0.582747,2,2,1,0,0,"020",36,1985833.082667,"10662","4","201508131422","nbk","correct",36
1,0.487957,2,2,1,0,1,"XXX",37,1985835.580692,"10662","4","201508131422","nbk","correct",37
1,0.592047,3,3,1,0,0,"003",38,1985838.078709,"10662","4","201508131422","nbk","correct",38
1,0.743234,1,1,1,0,0,"100",39,1985840.576728,"10662","4","201508131422","nbk","correct",39
1,1.125039,2,2,2,1,NA,"233",40,1985843.074765,"10662","4","201508131422","intf","correct",40
1,0.873974,3,3,2,0,NA,"322",41,1985845.371594,"10662","4","201508131422","intf","correct",41
1,0.704988,1,1,2,0,NA,"221",42,1985847.668447,"10662","4","201508131422","intf","correct",42
1,0.653664,3,3,2,0,NA,"131",43,1985849.982039,"10662","4","201508131422","intf","correct",43
1,0.526148,3,3,2,0,NA,"131",44,1985852.278892,"10662","4","201508131422","intf","correct",44
1,0.491463,3,3,1,1,0,"003",45,1985854.575734,"10662","4","201508131422","nbk","correct",45
1,0.410311,1,1,1,0,0,"100",46,1985857.073757,"10662","4","201508131422","nbk","correct",46
1,0.483366,1,1,1,0,0,"100",47,1985859.571773,"10662","4","201508131422","nbk","correct",47
-1,Inf,0,2,2,1,NA,"112",48,1985862.069793,"10662","4","201508131422","intf","noresp",48
1,0.905944,2,2,2,0,NA,"112",49,1985864.383407,"10662","4","201508131422","intf","correct",49
1,0.994501,1,1,2,0,NA,"313",50,1985866.680241,"10662","4","201508131422","intf","correct",50
1,0.712626,2,2,2,0,NA,"233",51,1985868.97709,"10662","4","201508131422","intf","correct",51
0,0.541024,1,2,2,0,NA,"112",52,1985871.273933,"10662","4","201508131422","intf","wrong",52
1,1.000652,2,2,2,0,NA,"233",53,1985873.570763,"10662","4","201508131422","intf","correct",53
-1,Inf,0,1,2,0,NA,"221",54,1985875.86759,"10662","4","201508131422","intf","noresp",54
1,0.697363,3,3,2,0,NA,"131",55,1985878.181205,"10662","4","201508131422","intf","correct",55
1,0.477686,1,1,1,1,0,"100",56,1985880.478056,"10662","4","201508131422","nbk","correct",56
1,0.427309,2,2,1,0,0,"020",57,1985882.976077,"10662","4","201508131422","nbk","correct",57
